"Nr. crt.","Regiune","Județ","Legislație/Mecanism finanțare","Autoritatea finanțatoare","Local/ central","Domeniu","An","Lista ONG","Suma","Contact ONG-WEBSITE","","{=INDEX(Autoritatea finanțatoare,MATCH(0,COUNTIF($D$4:D4,list),0))}"
"6433","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Apalina","1,500","","",""
"6434","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Sânger","1,900","","",""
"6435","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Voiniceni","2,200","","",""
"6436","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Oroi-Petea","1,800","","",""
"6437","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Oroi-Petea - filia Petea","1,700","","",""
"6438","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Romano Catolică Sângeorgiu de Mureş","3,000","","",""
"6439","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Reformată Periş","1,200","","",""
"6440","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Romano Catolică Miercurea Nirajului","7,300","","",""
"6441","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Penticostală Răstoliţa","700","","",""
"6442","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Reformată Dileul Vechi","2,100","","",""
"6443","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Greco Catolică Hodac","650","","",""
"6444","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Bernadea","1,700","","",""
"6445","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Poarta","1,900","","",""
"6446","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Fărăgău","1,800","","",""
"6447","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Greco Catolică nr. 2 Târgu Mureş","650","","",""
"6448","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Protopopiatul Greco Catolic Târgu Mureş","650","","",""
"6449","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Bord","1,900","","",""
"6450","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Reformată Tâmpa","1,200","","",""
"6451","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Reformată Tâmpa - Filia Găleşti","1,300","","",""
"6452","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Reformată Ungheni","2,100","","",""
"6453","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Chinari","1,000","","",""
"6454","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Ibăneşti","1,800","","",""
"6455","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Greco Catolică nr. 1 Târgu Mureş","600","","",""
"6456","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Cipăieni","1,900","","",""
"6457","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Romano Catolică Ogra","3,000","","",""
"6458","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Romano Catolică Sânpaul","3,000","","",""
"6459","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Romano Catolică Iernut","3,000","","",""
"6460","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Daneş","1,000","","",""
"6461","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Reformată Nicoleşti","1,300","","",""
"6462","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Şăuşa - filia Sânmărghita","2,000","","",""
"6463","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Petrilaca","1,800","","",""
"6464","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Dătăşeni","1,700","","",""
"6465","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Reformată Gogan","2,100","","",""
"6466","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Schitul Ortodox Zimţi","1,900","","",""
"6467","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Işticeu","1,800","","",""
"6468","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Reformată Corunca","1,200","","",""
"6469","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Frunzeni","2,000","","",""
"6470","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Cristeşti","1,800","","",""
"6471","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Bahnea","1,000","","",""
"6472","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Sângeorgiu de Câmpie","1,000","","",""
"6473","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Reformată Vădaş","1,400","","",""
"6474","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Reformată Daia","2,100","","",""
"6475","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Reformată Gogan - Varolea","1,400","","",""
"6476","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Târgu Mureş XIV","1,000","","",""
"6477","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Reformată Reghin nr. I","1,400","","",""
"6478","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Idicel Sat","1,700","","",""
"6479","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Sărmaşu II","1,800","","",""
"6480","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Sărmaşu I - Larga","1,900","","",""
"6481","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Sărmaşu I - Mănăstire","2,100","","",""
"6482","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Iclandu Mare","1,900","","",""
"6483","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Suplac - Filia Vaidacuta","1,000","","",""
"6484","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Suplac","1,000","","",""
"6485","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Reformată Târnăveni","1,000","","",""
"6486","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Ogra","1,700","","",""
"6487","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Reformată Ogra","2,100","","",""
"6488","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Răzoare","1,800","","",""
"6489","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Iernuţeni","1,700","","",""
"6490","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Reformată Rigmani","2,100","","",""
"6491","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Reformată Sânsimion","1,300","","",""
"6492","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Târgu Mureş Orizont","1,000","","",""
"6493","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Nima Râciului","1,000","","",""
"6494","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Evanghelică Luterană Târgu Mureş","700","","",""
"6495","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Şoimuş","1,000","","",""
"6496","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Laslău Mare","1,000","","",""
"6497","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Coroisânmărtin","1,700","","",""
"6498","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Coroiu Mic","1,000","","",""
"6499","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Cipău","2,000","","",""
"6500","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Batoş","1,800","","",""
"6501","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Reformată Coroisânmărtin","2,100","","",""
"6502","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Reformată Coroisânmărtin - filia Odrihei","2,100","","",""
"6503","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Reformată Câmpeniţa","1,300","","",""
"6504","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Reformată Câmpeniţa - filia Herghelia","2,100","","",""
"6505","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Reformată Pădureni","2,100","","",""
"6506","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Reformată Mica","1,400","","",""
"6507","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Greco Catolică Cozma","700","","",""
"6508","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Fânaţe","1,700","","",""
"6509","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Fânaţe - Filia Şincai-Fânaţe","1,700","","",""
"6510","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Unitariană Adămuş","1,400","","",""
"6511","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Unitariană Dâmbău","1,500","","",""
"6512","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Reformată Sărmaşu","1,500","","",""
"6513","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Crăieşti","1,800","","",""
"6514","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Unitariană Găleşti","1,500","","",""
"6515","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Cerghizel","2,000","","",""
"6516","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Reformată Gruişor","1,000","","",""
"6517","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Reformată Murgeşti","1,300","","",""
"6518","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Reformată Găieşti","1,000","","",""
"6519","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Reformată Suveica","1,000","","",""
"6520","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Reformată Roteni","1,000","","",""
"6521","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Reformată Văleni","1,200","","",""
"6522","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Miercurea Nirajului","1,600","","",""
"6523","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Miercurea Nirajului - filia Sântandrei","1,000","","",""
"6524","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Penticostală Valea Largă","700","","",""
"6525","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Gorneşti","1,000","","",""
"6526","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Periş","1,000","","",""
"6527","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Reformată Neaua - filia Adrianu Mare","1,400","","",""
"6528","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Baptistă Betania Târnăveni","700","","",""
"6529","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Reformată Neaua","1,400","","",""
"6530","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Reformată Mărculeni - Filia Cându","1,200","","",""
"6531","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Reformată Mărculeni","1,200","","",""
"6532","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Zau de Câmpie","2,000","","",""
"6533","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Unitariană Iacodu","1,500","","",""
"6534","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Corunca","1,000","","",""
"6535","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Şardu Nirajului","1,600","","",""
"6536","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Reformată Valea Izvoarelor","1,300","","",""
"6537","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Reformată Goreni","1,400","","",""
"6538","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Reformată Goreni - filia Batoş","2,100","","",""
"6539","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Deleni","1,800","","",""
"6540","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Crăieşti","1,800","","",""
"6541","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Reformată Cotuş","1,500","","",""
"6542","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Bălăuşeri","1,000","","",""
"6543","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Romano Catolică Şilea Nirajului","3,000","","",""
"6544","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Ungheni II","2,200","","",""
"6545","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Sfântu Gheorghe","1,000","","",""
"6546","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Luduş I","2,100","","",""
"6547","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Zagăr - filia Seleuşul Mic","1,800","","",""
"6548","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Bărboşi","1,800","","",""
"6549","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă nr. III Târgu Mureş","1,000","","",""
"6550","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Aluniş","1,000","","",""
"6551","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă nr. XII Târgu Mureş","1,000","","",""
"6552","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Miheşu de Câmpie","1,800","","",""
"6553","Centru","Mureș","Legea 350/2005","Consiliul Județean Mureș","Local","Culte","2013","Parohia Ortodoxă Ogra - Filia Lăscud","2,000","","",""
